,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12
11301,T1,64.0,10.0,43.0,101.0,1.0,22.0,15.0,7.0,0.0,0.0,1.0,0.0
11302,T2,37.0,1.0,25.0,35.0,15.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0
11303,T3,6.0,3.0,10.0,21.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,T4,0.0,2.0,7.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11305,T5,2.0,2.0,40.0,46.0,17.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0
11306,T6,6.0,10.0,18.0,34.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,T7,6.0,19.0,19.0,44.0,20.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0
11308,T8,0.0,5.0,3.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11309,T9,31.0,0.0,8.0,13.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
11310,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11311,T1,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11312,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11314,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315,T5,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11317,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11319,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,T0,0.0,0.0,6.0,11.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
11321,T1,52.0,0.0,6.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11322,T2,5.0,0.0,0.0,29.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11323,T3,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11324,T4,10.0,0.0,2.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325,T5,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11326,T6,0.0,30.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327,T7,0.0,0.0,4.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,T8,0.0,4.0,13.0,11.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
11329,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330,T0,0.0,2.0,3.0,7.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
11331,T1,49.0,7.0,43.0,69.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0
11332,T2,9.0,0.0,1.0,17.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
11333,T3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11334,T4,19.0,0.0,0.0,32.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
11335,T5,0.0,0.0,0.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11336,T6,3.0,17.0,4.0,9.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11337,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11338,T8,0.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
11339,T9,21.0,0.0,10.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11340,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11342,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344,T4,3.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11345,T5,5.0,0.0,2.0,12.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11346,T6,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11347,T7,0.0,0.0,0.0,9.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11348,T8,2.0,0.0,10.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
11349,T9,2.0,0.0,14.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
11350,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11351,T1,90.0,0.0,11.0,51.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
11352,T2,167.0,0.0,3.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353,T3,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354,T4,10.0,0.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11355,T5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11356,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11357,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11358,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11359,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360,T0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11361,T1,4.0,0.0,15.0,12.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
11362,T2,0.0,0.0,9.0,24.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
11363,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11364,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11365,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11366,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11367,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11368,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11369,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370,T0,68.0,0.0,6.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11371,T1,111.0,0.0,14.0,68.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,T2,122.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373,T3,41.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11374,T4,138.0,5.0,10.0,92.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11375,T5,73.0,10.0,3.0,73.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11376,T6,38.0,8.0,6.0,80.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11377,T7,153.0,0.0,5.0,77.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
11378,T8,72.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11379,T9,72.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,T0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11381,T1,130.0,1.0,1.0,35.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
11382,T2,134.0,6.0,3.0,30.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
11383,T3,20.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11384,T4,6.0,0.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11385,T5,15.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11386,T6,45.0,8.0,1.0,28.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11387,T7,10.0,0.0,7.0,9.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
11388,T8,3.0,0.0,2.0,5.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
11389,T9,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11390,T0,15.0,0.0,4.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
11391,T1,48.0,0.0,7.0,27.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0
11392,T2,2.0,0.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11393,T3,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11394,T4,26.0,4.0,4.0,28.0,27.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
11395,T5,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11396,T6,4.0,21.0,6.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
11397,T7,0.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11398,T8,2.0,0.0,14.0,29.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
11399,T9,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11400,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11401,T1,41.0,0.0,6.0,8.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
11402,T2,52.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11403,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11404,T4,36.0,0.0,1.0,10.0,40.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
11405,T5,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11406,T6,8.0,2.0,3.0,11.0,37.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
11407,T7,8.0,28.0,14.0,26.0,27.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
11408,T8,9.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
11409,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11410,T0,10.0,1.0,4.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
11411,T1,14.0,1.0,22.0,31.0,0.0,20.0,12.0,0.0,0.0,0.0,1.0,0.0
11412,T2,0.0,0.0,14.0,23.0,18.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0
11413,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11414,T4,5.0,2.0,5.0,22.0,12.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
11415,T5,0.0,1.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11416,T6,5.0,30.0,12.0,28.0,13.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
11417,T7,3.0,0.0,5.0,15.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11418,T8,0.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
11419,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11420,T0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
11421,T1,21.0,0.0,2.0,20.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0
11422,T2,21.0,0.0,3.0,12.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11423,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11424,T4,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11425,T5,9.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11426,T6,40.0,15.0,2.0,10.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11427,T7,1.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11428,T8,12.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11429,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11430,T0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11431,T1,78.0,1.0,12.0,33.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
11432,T2,21.0,0.0,5.0,17.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11433,T3,5.0,0.0,5.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11434,T4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11435,T5,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11436,T6,5.0,6.0,7.0,11.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11437,T7,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11438,T8,0.0,0.0,9.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
11439,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11440,T0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11441,T1,50.0,0.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11442,T2,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11443,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11444,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11445,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11446,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11448,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11449,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11450,T0,162.0,0.0,1.0,65.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
11451,T1,178.0,0.0,6.0,117.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
11452,T2,116.0,0.0,12.0,88.0,25.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
11453,T3,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11454,T4,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11455,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11457,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11458,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11459,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11460,T0,59.0,1.0,3.0,19.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
11461,T1,339.0,2.0,6.0,86.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
11462,T2,299.0,4.0,5.0,64.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
11463,T3,111.0,0.0,2.0,19.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11464,T4,548.0,0.0,0.0,103.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11465,T5,221.0,4.0,3.0,38.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11466,T6,283.0,11.0,3.0,54.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11467,T7,120.0,0.0,0.0,32.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11468,T8,229.0,0.0,5.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11469,T9,229.0,0.0,1.0,34.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
11470,T0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11471,T1,26.0,0.0,2.0,30.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
11472,T2,53.0,0.0,3.0,44.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
11473,T3,11.0,0.0,1.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11474,T4,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11475,T5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11476,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11477,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11479,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11480,T0,10.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11481,T1,9.0,0.0,5.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
11482,T2,2.0,0.0,3.0,14.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11483,T3,0.0,0.0,4.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11484,T4,6.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11485,T5,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11486,T6,0.0,5.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11487,T7,1.0,1.0,2.0,6.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11488,T8,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11489,T9,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11490,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11491,T1,7.0,0.0,10.0,12.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
11492,T2,2.0,0.0,3.0,6.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
11493,T3,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11494,T4,6.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11495,T5,3.0,9.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11496,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11497,T7,2.0,0.0,11.0,10.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
11498,T8,10.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11499,T9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11500,T0,3.0,1.0,6.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
11501,T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11502,T2,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11503,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11504,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11505,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11506,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11507,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11508,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11509,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11510,T0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11511,T1,13.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11512,T2,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11513,T3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11514,T4,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11515,T5,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
11516,T6,0.0,1.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11517,T7,3.0,0.0,3.0,41.0,43.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
11518,T8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11519,T9,0.0,0.0,1.0,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11520,T0,17.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11521,T1,267.0,0.0,4.0,36.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
11522,T2,483.0,0.0,5.0,118.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11523,T3,80.0,1.0,5.0,48.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11524,T4,183.0,0.0,9.0,84.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11525,T5,133.0,0.0,4.0,58.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11526,T6,130.0,24.0,22.0,71.0,19.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
11527,T7,59.0,0.0,8.0,37.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11528,T8,78.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11529,T9,109.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11530,T0,0.0,1.0,11.0,14.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
11531,T1,170.0,9.0,22.0,119.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0
11532,T2,88.0,0.0,3.0,75.0,23.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0
11533,T3,42.0,0.0,1.0,36.0,18.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0
11534,T4,40.0,8.0,4.0,85.0,22.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
11535,T5,17.0,3.0,7.0,74.0,19.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0
11536,T6,24.0,30.0,9.0,71.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0
11537,T7,15.0,0.0,8.0,42.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
11538,T8,64.0,0.0,6.0,37.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
11539,T9,47.0,0.0,1.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11541,T1,19.0,5.0,10.0,28.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
11542,T2,17.0,0.0,14.0,51.0,56.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
11543,T3,2.0,0.0,7.0,13.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11544,T4,11.0,0.0,11.0,86.0,26.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
11545,T5,32.0,0.0,7.0,70.0,49.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
11546,T6,8.0,46.0,4.0,25.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11547,T7,21.0,0.0,13.0,32.0,33.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
11548,T8,12.0,0.0,3.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
11549,T9,41.0,0.0,2.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
11550,T0,96.0,2.0,35.0,39.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0
11551,T1,209.0,28.0,101.0,147.0,32.0,82.0,20.0,2.0,0.0,0.0,3.0,0.0
11552,T2,134.0,3.0,68.0,104.0,3.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0
11553,T3,67.0,0.0,15.0,56.0,33.0,11.0,8.0,0.0,0.0,0.0,6.0,0.0
11554,T4,71.0,16.0,17.0,37.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
11555,T5,49.0,38.0,7.0,31.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
11556,T6,82.0,29.0,15.0,43.0,18.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0
11557,T7,25.0,58.0,116.0,98.0,55.0,52.0,19.0,0.0,0.0,0.0,0.0,0.0
11558,T8,92.0,0.0,17.0,36.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
